id,item,item.type,statement,statement.rt,agreement,strength,argument,argument.rt,word.count,gender,age
R_1CfMlGULuQMIPkJ,F21x,filler,2,7.089,filler,filler,1,5.483,311,2,38
R_1CfMlGULuQMIPkJ,F22x,filler,1,1.745,filler,filler,2,4.27,325,2,38
R_1CfMlGULuQMIPkJ,F23x,filler,4,6.383,filler,filler,3,9.875,274,2,38
R_1CfMlGULuQMIPkJ,F24x,filler,2,5.757,filler,filler,1,10.06,339,2,38
R_3oLWZShXfN10ZWI,I1x,critical,2,3.047,agree,somewhat,2,12.95,286,2,58
R_3oLWZShXfN10ZWI,I2x,critical,2,3.235,agree,somewhat,3,7.2,176,2,58
R_3oLWZShXfN10ZWI,I3x,critical,3,8.434,disagree,somewhat,3,15.629,239,2,58
R_3oLWZShXfN10ZWI,I4x,critical,3,6.024,disagree,somewhat,3,32.501,184,2,58
R_3oLWZShXfN10ZWI,I5x,critical,2,4.881,agree,somewhat,3,5.493,193,2,58
R_3oLWZShXfN10ZWI,I6x,critical,2,8.511,agree,somewhat,2,24.595,218,2,58
R_3oLWZShXfN10ZWI,I7x,critical,2,3.394,agree,somewhat,2,7.347,221,2,58
R_3oLWZShXfN10ZWI,I8x,critical,2,4.065,agree,somewhat,3,8.248,191,2,58
R_3oLWZShXfN10ZWI,I9x,critical,2,3.136,agree,somewhat,3,10.941,175,2,58
R_3oLWZShXfN10ZWI,I10x,critical,2,3.651,agree,somewhat,3,5.103,181,2,58
R_3oLWZShXfN10ZWI,I11x,critical,2,5.036,agree,somewhat,2,12.986,153,2,58
R_3oLWZShXfN10ZWI,I12x,critical,2,11.698,agree,somewhat,3,22.377,237,2,58
R_3oLWZShXfN10ZWI,I13x,critical,2,10.996,agree,somewhat,2,13.186,218,2,58
R_3oLWZShXfN10ZWI,I14x,critical,2,5.552,agree,somewhat,3,5.323,184,2,58
R_3oLWZShXfN10ZWI,I15x,critical,2,8.626,agree,somewhat,3,15.598,216,2,58
R_3oLWZShXfN10ZWI,I16x,critical,2,5.779,agree,somewhat,3,12.54,235,2,58
R_3oLWZShXfN10ZWI,I17x,critical,2,4.618,agree,somewhat,3,13.516,212,2,58
R_3oLWZShXfN10ZWI,I18x,critical,2,5.889,agree,somewhat,2,10.983,201,2,58
R_3oLWZShXfN10ZWI,F1x,filler,2,7.86,filler,filler,2,41.204,217,2,58
R_3oLWZShXfN10ZWI,F2x,filler,3,5.845,filler,filler,2,37.528,300,2,58
R_3oLWZShXfN10ZWI,F3x,filler,3,0.355,filler,filler,2,23.106,209,2,58
R_3oLWZShXfN10ZWI,F4x,filler,2,6.403,filler,filler,2,33.945,304,2,58
R_3oLWZShXfN10ZWI,F5x,filler,2,7.06,filler,filler,3,19.233,296,2,58
R_3oLWZShXfN10ZWI,F6x,filler,2,14.088,filler,filler,3,19.148,298,2,58
R_3oLWZShXfN10ZWI,F7x,filler,3,10.355,filler,filler,2,8.742,298,2,58
R_3oLWZShXfN10ZWI,F8x,filler,3,7.823,filler,filler,3,46.935,301,2,58
R_3oLWZShXfN10ZWI,F9x,filler,3,14.001,filler,filler,1,8.288,265,2,58
R_3oLWZShXfN10ZWI,F10x,filler,2,4.248,filler,filler,1,6.056,246,2,58
R_3oLWZShXfN10ZWI,F11x,filler,2,4.003,filler,filler,3,21.994,209,2,58
R_3oLWZShXfN10ZWI,F12x,filler,2,6.117,filler,filler,2,11.219,221,2,58
R_3oLWZShXfN10ZWI,F13x,filler,2,7.275,filler,filler,2,13.073,210,2,58
R_3oLWZShXfN10ZWI,F14x,filler,2,12.361,filler,filler,1,28.339,312,2,58
R_3oLWZShXfN10ZWI,F15x,filler,3,7.322,filler,filler,2,18.036,240,2,58
R_3oLWZShXfN10ZWI,F16x,filler,3,20.147,filler,filler,2,21.961,295,2,58
R_3oLWZShXfN10ZWI,F17x,filler,2,7.948,filler,filler,2,20.597,321,2,58
R_3oLWZShXfN10ZWI,F18x,filler,3,7.249,filler,filler,3,7.607,235,2,58
R_3oLWZShXfN10ZWI,F19x,filler,3,8.84,filler,filler,1,15.645,208,2,58
R_3oLWZShXfN10ZWI,F20x,filler,3,5.653,filler,filler,3,50.604,297,2,58
R_3oLWZShXfN10ZWI,F21x,filler,2,9.554,filler,filler,3,10.337,311,2,58
R_3oLWZShXfN10ZWI,F22x,filler,2,3.931,filler,filler,1,17.346,325,2,58
R_3oLWZShXfN10ZWI,F23x,filler,3,5.235,filler,filler,3,27.017,274,2,58
R_3oLWZShXfN10ZWI,F24x,filler,2,13.581,filler,filler,1,15.996,339,2,58
R_cFOJGexWiUGVTSp,I1x,critical,1,2.445,agree,fully,3,3.939,286,2,37
R_cFOJGexWiUGVTSp,I2x,critical,4,3.404,disagree,fully,2,4.481,194,2,37
R_cFOJGexWiUGVTSp,I3x,critical,2,2.934,agree,somewhat,2,4.736,206,2,37
R_cFOJGexWiUGVTSp,I4x,critical,1,2.07,agree,fully,2,7.662,205,2,37
R_cFOJGexWiUGVTSp,I5x,critical,1,2.462,agree,fully,3,4.127,193,2,37
R_cFOJGexWiUGVTSp,I6x,critical,1,6.826,agree,fully,2,7.235,218,2,37
R_cFOJGexWiUGVTSp,I7x,critical,1,2.819,agree,fully,2,4.988,221,2,37
R_cFOJGexWiUGVTSp,I8x,critical,1,1.766,agree,fully,3,3.47,191,2,37
R_cFOJGexWiUGVTSp,I9x,critical,1,1.84,agree,fully,3,5.957,175,2,37
R_cFOJGexWiUGVTSp,I10x,critical,1,1.899,agree,fully,3,4.222,181,2,37
R_cFOJGexWiUGVTSp,I11x,critical,2,5.249,agree,somewhat,2,7.039,153,2,37
R_cFOJGexWiUGVTSp,I12x,critical,1,5.207,agree,fully,3,4.934,237,2,37
R_cFOJGexWiUGVTSp,I13x,critical,3,7.82,disagree,somewhat,2,5.187,278,2,37
R_cFOJGexWiUGVTSp,I14x,critical,1,1.82,agree,fully,3,4.439,184,2,37
R_cFOJGexWiUGVTSp,I15x,critical,1,3.613,agree,fully,3,3.238,216,2,37
R_cFOJGexWiUGVTSp,I16x,critical,1,2.878,agree,fully,2,3.262,235,2,37
R_cFOJGexWiUGVTSp,I17x,critical,1,3.814,agree,fully,2,18.39,212,2,37
R_cFOJGexWiUGVTSp,I18x,critical,1,2.645,agree,fully,3,7.715,201,2,37
R_cFOJGexWiUGVTSp,F1x,filler,2,4.166,filler,filler,3,2.505,217,2,37
R_cFOJGexWiUGVTSp,F2x,filler,4,2.864,filler,filler,3,7.632,300,2,37
R_cFOJGexWiUGVTSp,F3x,filler,2,2.58,filler,filler,2,4.443,191,2,37
R_cFOJGexWiUGVTSp,F4x,filler,1,7.683,filler,filler,3,8.653,304,2,37
R_cFOJGexWiUGVTSp,F5x,filler,1,3.645,filler,filler,1,10.781,296,2,37
R_cFOJGexWiUGVTSp,F6x,filler,2,4.312,filler,filler,3,2.442,298,2,37
R_cFOJGexWiUGVTSp,F7x,filler,4,3.04,filler,filler,3,2.031,298,2,37
R_cFOJGexWiUGVTSp,F8x,filler,3,5.545,filler,filler,1,12.114,301,2,37
R_cFOJGexWiUGVTSp,F9x,filler,3,3.2,filler,filler,3,2.635,265,2,37
R_cFOJGexWiUGVTSp,F10x,filler,4,2.44,filler,filler,1,4.966,193,2,37
R_cFOJGexWiUGVTSp,F11x,filler,1,3.648,filler,filler,1,2.215,209,2,37
R_cFOJGexWiUGVTSp,F12x,filler,2,5.482,filler,filler,3,1.628,221,2,37
R_cFOJGexWiUGVTSp,F13x,filler,1,2.689,filler,filler,3,7.502,210,2,37
R_cFOJGexWiUGVTSp,F14x,filler,1,4.485,filler,filler,3,4.404,312,2,37
R_cFOJGexWiUGVTSp,F15x,filler,4,2.823,filler,filler,1,7.724,240,2,37
R_cFOJGexWiUGVTSp,F16x,filler,3,6.543,filler,filler,3,3.268,295,2,37
R_cFOJGexWiUGVTSp,F17x,filler,1,3.398,filler,filler,3,2.232,321,2,37
R_cFOJGexWiUGVTSp,F18x,filler,2,2.718,filler,filler,3,8.667,220,2,37
R_cFOJGexWiUGVTSp,F19x,filler,4,2.367,filler,filler,3,4.551,208,2,37
R_cFOJGexWiUGVTSp,F20x,filler,2,6.252,filler,filler,1,3.357,286,2,37
R_cFOJGexWiUGVTSp,F21x,filler,1,5.843,filler,filler,2,2.639,311,2,37
R_cFOJGexWiUGVTSp,F22x,filler,1,2.322,filler,filler,3,6.08,325,2,37
R_cFOJGexWiUGVTSp,F23x,filler,2,7.868,filler,filler,3,8.166,259,2,37
R_cFOJGexWiUGVTSp,F24x,filler,2,5.237,filler,filler,3,2.158,339,2,37
R_3iXf8KfzKv3fdbG,I1x,critical,4,2.974,disagree,fully,3,3.51,232,1,48
R_3iXf8KfzKv3fdbG,I2x,critical,4,2.826,disagree,fully,3,1.896,194,1,48
R_3iXf8KfzKv3fdbG,I3x,critical,4,3.896,disagree,fully,3,4.141,239,1,48
R_3iXf8KfzKv3fdbG,I4x,critical,4,3.701,disagree,fully,1,3.947,184,1,48
R_3iXf8KfzKv3fdbG,I5x,critical,3,3.023,disagree,somewhat,2,4.031,192,1,48
R_3iXf8KfzKv3fdbG,I6x,critical,3,6.293,disagree,somewhat,2,19.557,191,1,48
R_3iXf8KfzKv3fdbG,I7x,critical,4,4.759,disagree,fully,3,2.042,233,1,48
R_3iXf8KfzKv3fdbG,I8x,critical,1,2.657,agree,fully,1,1.461,191,1,48
R_3iXf8KfzKv3fdbG,I9x,critical,1,3.916,agree,fully,1,5.011,175,1,48
R_3iXf8KfzKv3fdbG,I10x,critical,1,12.481,agree,fully,3,5.715,181,1,48
R_3iXf8KfzKv3fdbG,I11x,critical,3,3.787,disagree,somewhat,2,2.51,180,1,48
R_3iXf8KfzKv3fdbG,I12x,critical,2,4.784,agree,somewhat,2,7.539,237,1,48
R_3iXf8KfzKv3fdbG,I13x,critical,3,3.413,disagree,somewhat,2,7.592,278,1,48
R_3iXf8KfzKv3fdbG,I14x,critical,2,4.038,agree,somewhat,3,5.117,184,1,48
R_3iXf8KfzKv3fdbG,I15x,critical,1,6.091,agree,fully,1,4.302,216,1,48
R_3iXf8KfzKv3fdbG,I16x,critical,1,4.581,agree,fully,1,2.384,235,1,48
R_3iXf8KfzKv3fdbG,I17x,critical,3,3.952,disagree,somewhat,3,5.006,198,1,48
R_3iXf8KfzKv3fdbG,I18x,critical,1,3.572,agree,fully,2,6.44,201,1,48
R_3iXf8KfzKv3fdbG,F1x,filler,2,4.813,filler,filler,1,6.201,217,1,48
R_3iXf8KfzKv3fdbG,F2x,filler,3,2.772,filler,filler,1,2.638,300,1,48
R_3iXf8KfzKv3fdbG,F3x,filler,3,2.511,filler,filler,2,4.568,209,1,48
R_3iXf8KfzKv3fdbG,F4x,filler,3,13.239,filler,filler,2,2.445,278,1,48
R_3iXf8KfzKv3fdbG,F5x,filler,2,6.502,filler,filler,1,3.559,296,1,48
R_3iXf8KfzKv3fdbG,F6x,filler,3,6.764,filler,filler,2,4.192,256,1,48
R_3iXf8KfzKv3fdbG,F7x,filler,3,6.125,filler,filler,2,3.199,298,1,48
R_3iXf8KfzKv3fdbG,F8x,filler,1,14.227,filler,filler,2,3.628,233,1,48
R_3iXf8KfzKv3fdbG,F9x,filler,4,2.245,filler,filler,1,2.229,265,1,48
R_3iXf8KfzKv3fdbG,F10x,filler,3,3.179,filler,filler,3,1.876,193,1,48
R_3iXf8KfzKv3fdbG,F11x,filler,3,4.525,filler,filler,3,2.336,190,1,48
R_3iXf8KfzKv3fdbG,F12x,filler,2,13.111,filler,filler,2,3.768,221,1,48
R_3iXf8KfzKv3fdbG,F13x,filler,3,5.343,filler,filler,2,2.428,264,1,48
R_3iXf8KfzKv3fdbG,F14x,filler,1,3.489,filler,filler,3,2.903,312,1,48
R_3iXf8KfzKv3fdbG,F15x,filler,4,3.218,filler,filler,2,3.98,240,1,48
R_3iXf8KfzKv3fdbG,F16x,filler,2,5.795,filler,filler,2,4.969,319,1,48
R_3iXf8KfzKv3fdbG,F17x,filler,3,6.102,filler,filler,2,4.913,321,1,48
R_3iXf8KfzKv3fdbG,F18x,filler,3,5.012,filler,filler,2,4.262,235,1,48
R_3iXf8KfzKv3fdbG,F19x,filler,3,2.489,filler,filler,3,2.178,208,1,48
R_3iXf8KfzKv3fdbG,F20x,filler,1,12.332,filler,filler,2,5.096,286,1,48
R_3iXf8KfzKv3fdbG,F21x,filler,2,5.335,filler,filler,1,2.004,311,1,48
R_3iXf8KfzKv3fdbG,F22x,filler,2,3.301,filler,filler,1,8.595,325,1,48
R_3iXf8KfzKv3fdbG,F23x,filler,3,6.299,filler,filler,3,10.047,274,1,48
R_3iXf8KfzKv3fdbG,F24x,filler,3,12.795,filler,filler,2,4.923,237,1,48
R_1JRSrkwDebQhrS0x,I1x,critical,2,3.117,agree,somewhat,3,2.916,286,2,49
R_1JRSrkwDebQhrS0x,I2x,critical,2,3.591,agree,somewhat,2,5.804,176,2,49
R_1JRSrkwDebQhrS0x,I3x,critical,4,3.533,disagree,fully,3,5.656,239,2,49
R_1JRSrkwDebQhrS0x,I4x,critical,1,3.87,agree,fully,3,1.364,205,2,49
R_1JRSrkwDebQhrS0x,I5x,critical,4,3.133,disagree,fully,3,4.196,192,2,49
R_1JRSrkwDebQhrS0x,I6x,critical,1,2.383,agree,fully,3,2.091,218,2,49
R_1JRSrkwDebQhrS0x,I7x,critical,3,3.322,disagree,somewhat,3,4.556,233,2,49
R_1JRSrkwDebQhrS0x,I8x,critical,1,2.994,agree,fully,3,2.535,191,2,49
R_1JRSrkwDebQhrS0x,I9x,critical,1,2.141,agree,fully,2,5.611,175,2,49
R_1JRSrkwDebQhrS0x,I10x,critical,2,3.059,agree,somewhat,3,3.225,181,2,49
R_1JRSrkwDebQhrS0x,I11x,critical,2,7.772,agree,somewhat,1,11.527,153,2,49
R_1JRSrkwDebQhrS0x,I12x,critical,1,4.347,agree,fully,3,3.33,237,2,49
R_1JRSrkwDebQhrS0x,I13x,critical,1,3.209,agree,fully,2,6.732,218,2,49
R_1JRSrkwDebQhrS0x,I14x,critical,2,6.263,agree,somewhat,3,3.73,184,2,49
R_1JRSrkwDebQhrS0x,I15x,critical,2,5.749,agree,somewhat,2,2.307,216,2,49
R_1JRSrkwDebQhrS0x,I16x,critical,3,7.795,disagree,somewhat,2,5.876,199,2,49
R_1JRSrkwDebQhrS0x,I17x,critical,2,3.853,agree,somewhat,3,3.937,212,2,49
R_1JRSrkwDebQhrS0x,I18x,critical,2,3.95,agree,somewhat,3,7.131,201,2,49
R_1JRSrkwDebQhrS0x,F1x,filler,4,4.093,filler,filler,3,1.749,211,2,49
R_1JRSrkwDebQhrS0x,F2x,filler,3,3.546,filler,filler,2,6.322,300,2,49
R_1JRSrkwDebQhrS0x,F3x,filler,1,2.477,filler,filler,3,2.387,191,2,49
R_1JRSrkwDebQhrS0x,F4x,filler,1,4.336,filler,filler,3,11.178,304,2,49
R_1JRSrkwDebQhrS0x,F5x,filler,2,4.011,filler,filler,3,2.15,296,2,49
R_1JRSrkwDebQhrS0x,F6x,filler,4,3.777,filler,filler,2,4.416,256,2,49
R_1JRSrkwDebQhrS0x,F7x,filler,4,3.728,filler,filler,3,2.501,298,2,49
R_1JRSrkwDebQhrS0x,F8x,filler,3,4.763,filler,filler,3,6.474,301,2,49
R_1JRSrkwDebQhrS0x,F9x,filler,4,3.295,filler,filler,3,1.752,265,2,49
R_1JRSrkwDebQhrS0x,F10x,filler,3,3.644,filler,filler,1,6.355,193,2,49
R_1JRSrkwDebQhrS0x,F11x,filler,1,2.874,filler,filler,3,3.274,209,2,49
R_1JRSrkwDebQhrS0x,F12x,filler,1,3.141,filler,filler,2,5.774,221,2,49
R_1JRSrkwDebQhrS0x,F13x,filler,1,3.062,filler,filler,3,3.721,210,2,49
R_1JRSrkwDebQhrS0x,F14x,filler,3,5.545,filler,filler,3,2.823,321,2,49
R_1JRSrkwDebQhrS0x,F15x,filler,3,3.85,filler,filler,3,10.354,240,2,49
R_1JRSrkwDebQhrS0x,F16x,filler,3,6.502,filler,filler,3,6.118,295,2,49
R_1JRSrkwDebQhrS0x,F17x,filler,1,6.334,filler,filler,3,3.795,321,2,49
R_1JRSrkwDebQhrS0x,F18x,filler,2,5.232,filler,filler,2,4.022,220,2,49
R_1JRSrkwDebQhrS0x,F19x,filler,2,2.362,filler,filler,1,2.316,208,2,49
R_1JRSrkwDebQhrS0x,F20x,filler,3,5.494,filler,filler,3,3.412,297,2,49
R_1JRSrkwDebQhrS0x,F21x,filler,2,10.447,filler,filler,3,4.717,311,2,49
R_1JRSrkwDebQhrS0x,F22x,filler,3,3.068,filler,filler,3,1.717,304,2,49
R_1JRSrkwDebQhrS0x,F23x,filler,2,5.108,filler,filler,2,11.457,259,2,49
R_1JRSrkwDebQhrS0x,F24x,filler,3,7.405,filler,filler,2,4.684,237,2,49
R_3hgRW88VLsOo6Hl,I1x,critical,1,2.8,agree,fully,3,2.834,286,2,45
R_3hgRW88VLsOo6Hl,I2x,critical,3,2.348,disagree,somewhat,3,1.591,194,2,45
R_3hgRW88VLsOo6Hl,I3x,critical,3,4.068,disagree,somewhat,3,6.598,239,2,45
R_3hgRW88VLsOo6Hl,I4x,critical,1,4.921,agree,fully,3,4.648,205,2,45
R_3hgRW88VLsOo6Hl,I5x,critical,3,4.302,disagree,somewhat,3,4.827,192,2,45
R_3hgRW88VLsOo6Hl,I6x,critical,1,2.814,agree,fully,2,4.757,218,2,45
R_3hgRW88VLsOo6Hl,I7x,critical,3,3.982,disagree,somewhat,3,5.924,233,2,45
R_3hgRW88VLsOo6Hl,I8x,critical,1,2.368,agree,fully,3,2.357,191,2,45
R_3hgRW88VLsOo6Hl,I9x,critical,1,2.424,agree,fully,3,4.028,175,2,45
R_3hgRW88VLsOo6Hl,I10x,critical,1,2.59,agree,fully,3,3.249,181,2,45
R_3hgRW88VLsOo6Hl,I11x,critical,2,3.821,agree,somewhat,2,3.595,153,2,45
R_3hgRW88VLsOo6Hl,I12x,critical,2,4.836,agree,somewhat,3,2.982,237,2,45
R_3hgRW88VLsOo6Hl,I13x,critical,2,4.855,agree,somewhat,2,4.427,218,2,45
R_3hgRW88VLsOo6Hl,I14x,critical,1,3.081,agree,fully,3,3.447,184,2,45
R_3hgRW88VLsOo6Hl,I15x,critical,2,6.104,agree,somewhat,3,2.644,216,2,45
R_3hgRW88VLsOo6Hl,I16x,critical,2,6.538,agree,somewhat,3,4.656,235,2,45
R_3hgRW88VLsOo6Hl,I17x,critical,1,2.099,agree,fully,3,3.266,212,2,45
R_3hgRW88VLsOo6Hl,I18x,critical,1,3.276,agree,fully,3,6.941,201,2,45
R_3hgRW88VLsOo6Hl,F1x,filler,3,4.887,filler,filler,3,4.008,211,2,45
R_3hgRW88VLsOo6Hl,F2x,filler,3,3.098,filler,filler,3,3.029,300,2,45
R_3hgRW88VLsOo6Hl,F3x,filler,4,2.685,filler,filler,1,2.17,209,2,45
R_3hgRW88VLsOo6Hl,F4x,filler,3,6.421,filler,filler,3,7.44,278,2,45
R_3hgRW88VLsOo6Hl,F5x,filler,2,3.377,filler,filler,3,2.47,296,2,45
R_3hgRW88VLsOo6Hl,F6x,filler,4,3.268,filler,filler,2,4.159,256,2,45
R_3hgRW88VLsOo6Hl,F7x,filler,4,5.673,filler,filler,2,2.654,298,2,45
R_3hgRW88VLsOo6Hl,F8x,filler,2,3.327,filler,filler,2,5.899,233,2,45
R_3hgRW88VLsOo6Hl,F9x,filler,4,2.989,filler,filler,3,3.692,265,2,45
R_3hgRW88VLsOo6Hl,F10x,filler,4,2.682,filler,filler,3,6.784,193,2,45
R_3hgRW88VLsOo6Hl,F11x,filler,1,3.614,filler,filler,3,2.224,209,2,45
R_3hgRW88VLsOo6Hl,F12x,filler,2,9.517,filler,filler,3,2.199,221,2,45
R_3hgRW88VLsOo6Hl,F13x,filler,2,4.425,filler,filler,3,2.838,210,2,45
R_3hgRW88VLsOo6Hl,F14x,filler,3,15.065,filler,filler,3,5.619,321,2,45
R_3hgRW88VLsOo6Hl,F15x,filler,2,2.175,filler,filler,3,6.575,255,2,45
R_3hgRW88VLsOo6Hl,F16x,filler,2,5.059,filler,filler,3,3.948,319,2,45
R_3hgRW88VLsOo6Hl,F17x,filler,1,3.996,filler,filler,3,1.765,321,2,45
R_3hgRW88VLsOo6Hl,F18x,filler,3,4.373,filler,filler,1,7.871,235,2,45
R_3hgRW88VLsOo6Hl,F19x,filler,3,2.99,filler,filler,1,6.807,208,2,45
R_3hgRW88VLsOo6Hl,F20x,filler,3,6.178,filler,filler,2,8.134,297,2,45
R_3hgRW88VLsOo6Hl,F21x,filler,3,6.707,filler,filler,1,3.007,260,2,45
R_3hgRW88VLsOo6Hl,F22x,filler,2,2.634,filler,filler,2,5.68,325,2,45
R_3hgRW88VLsOo6Hl,F23x,filler,1,4.853,filler,filler,3,12.24,259,2,45
R_3hgRW88VLsOo6Hl,F24x,filler,2,4.999,filler,filler,1,1.986,339,2,45
R_2SIxJXJYQBdi84M,I1x,critical,1,1.706,agree,fully,1,3.712,286,2,21
R_2SIxJXJYQBdi84M,I2x,critical,4,2.164,disagree,fully,3,2.691,194,2,21
R_2SIxJXJYQBdi84M,I3x,critical,1,2.804,agree,fully,1,0.956,206,2,21
R_2SIxJXJYQBdi84M,I4x,critical,1,1.703,agree,fully,3,1.018,205,2,21
R_2SIxJXJYQBdi84M,I5x,critical,4,3.724,disagree,fully,2,4.132,192,2,21
R_2SIxJXJYQBdi84M,I6x,critical,1,1.782,agree,fully,1,5.186,218,2,21
R_2SIxJXJYQBdi84M,I7x,critical,3,4.009,disagree,somewhat,1,2.721,233,2,21
R_2SIxJXJYQBdi84M,I8x,critical,1,1.617,agree,fully,3,1.728,191,2,21
R_2SIxJXJYQBdi84M,I9x,critical,1,2.241,agree,fully,1,5.054,175,2,21
R_2SIxJXJYQBdi84M,I10x,critical,1,3.479,agree,fully,3,1.183,181,2,21
R_2SIxJXJYQBdi84M,I11x,critical,1,2.318,agree,fully,3,2.126,153,2,21
R_2SIxJXJYQBdi84M,I12x,critical,2,5.521,agree,somewhat,1,1.427,237,2,21
R_2SIxJXJYQBdi84M,I13x,critical,2,5.405,agree,somewhat,2,1.084,218,2,21
R_2SIxJXJYQBdi84M,I14x,critical,1,3.201,agree,fully,3,1.562,184,2,21
R_2SIxJXJYQBdi84M,I15x,critical,4,4.634,disagree,fully,3,0.634,256,2,21
R_2SIxJXJYQBdi84M,I16x,critical,1,2.65,agree,fully,2,1.265,235,2,21
R_2SIxJXJYQBdi84M,I17x,critical,1,1.995,agree,fully,3,0.799,212,2,21
R_2SIxJXJYQBdi84M,I18x,critical,2,3.898,agree,somewhat,1,1.095,201,2,21
R_2SIxJXJYQBdi84M,F1x,filler,1,2.804,filler,filler,1,0.814,217,2,21
R_2SIxJXJYQBdi84M,F2x,filler,1,2.954,filler,filler,1,1.644,220,2,21
R_2SIxJXJYQBdi84M,F3x,filler,1,2.401,filler,filler,1,5.689,191,2,21
R_2SIxJXJYQBdi84M,F4x,filler,2,3.599,filler,filler,1,0.632,304,2,21
R_2SIxJXJYQBdi84M,F5x,filler,2,4.706,filler,filler,3,0.687,296,2,21
R_2SIxJXJYQBdi84M,F6x,filler,1,3.404,filler,filler,2,0.766,298,2,21
R_2SIxJXJYQBdi84M,F7x,filler,4,38.884,filler,filler,2,3.411,298,2,21
R_2SIxJXJYQBdi84M,F8x,filler,4,4.109,filler,filler,3,1.284,301,2,21
R_2SIxJXJYQBdi84M,F9x,filler,4,4.84,filler,filler,3,1.725,265,2,21
R_2SIxJXJYQBdi84M,F10x,filler,2,2.634,filler,filler,1,0,246,2,21
R_2SIxJXJYQBdi84M,F11x,filler,1,3.648,filler,filler,3,8.875,209,2,21
R_2SIxJXJYQBdi84M,F12x,filler,2,4.234,filler,filler,1,0.725,221,2,21
R_2SIxJXJYQBdi84M,F13x,filler,2,2.295,filler,filler,1,0.819,210,2,21
R_2SIxJXJYQBdi84M,F14x,filler,2,2.428,filler,filler,1,0.696,312,2,21
R_2SIxJXJYQBdi84M,F15x,filler,1,2.133,filler,filler,2,1.581,255,2,21
R_2SIxJXJYQBdi84M,F16x,filler,4,6.772,filler,filler,3,8.821,295,2,21
R_2SIxJXJYQBdi84M,F17x,filler,1,3.628,filler,filler,2,2.21,321,2,21
R_2SIxJXJYQBdi84M,F18x,filler,3,3.744,filler,filler,2,6.74,235,2,21
R_2SIxJXJYQBdi84M,F19x,filler,4,2.024,filler,filler,2,1.093,208,2,21
R_2SIxJXJYQBdi84M,F20x,filler,1,2.629,filler,filler,2,0.662,286,2,21
R_2SIxJXJYQBdi84M,F21x,filler,2,5.442,filler,filler,1,0.928,311,2,21
R_2SIxJXJYQBdi84M,F22x,filler,1,3.318,filler,filler,2,0.808,325,2,21
R_2SIxJXJYQBdi84M,F23x,filler,2,2.48,filler,filler,2,0.533,259,2,21
R_2SIxJXJYQBdi84M,F24x,filler,3,4.335,filler,filler,3,4.502,237,2,21
R_OHmvs9pb9kilYIh,I1x,critical,2,2.644,agree,somewhat,2,6.141,286,2,50
R_OHmvs9pb9kilYIh,I2x,critical,3,2.996,disagree,somewhat,2,5.376,194,2,50
R_OHmvs9pb9kilYIh,I3x,critical,3,4.786,disagree,somewhat,2,4.665,239,2,50
R_OHmvs9pb9kilYIh,I4x,critical,2,6.925,agree,somewhat,3,3.979,205,2,50
R_OHmvs9pb9kilYIh,I5x,critical,4,3.314,disagree,fully,3,4.848,192,2,50
R_OHmvs9pb9kilYIh,I6x,critical,4,5.489,disagree,fully,3,9.175,191,2,50
R_OHmvs9pb9kilYIh,I7x,critical,3,2.649,disagree,somewhat,3,3.974,233,2,50
R_OHmvs9pb9kilYIh,I8x,critical,3,2.563,disagree,somewhat,3,2.535,245,2,50
R_OHmvs9pb9kilYIh,I9x,critical,4,5.448,disagree,fully,3,5.531,191,2,50
R_OHmvs9pb9kilYIh,I10x,critical,1,2.758,agree,fully,3,2.75,181,2,50
R_OHmvs9pb9kilYIh,I11x,critical,3,6.484,disagree,somewhat,3,7.585,180,2,50
R_OHmvs9pb9kilYIh,I12x,critical,2,4.463,agree,somewhat,3,2.642,237,2,50
R_OHmvs9pb9kilYIh,I13x,critical,2,4.77,agree,somewhat,2,7.907,218,2,50
R_OHmvs9pb9kilYIh,I14x,critical,3,2.837,disagree,somewhat,2,4.246,199,2,50
R_OHmvs9pb9kilYIh,I15x,critical,2,3.848,agree,somewhat,3,3.056,216,2,50
R_OHmvs9pb9kilYIh,I16x,critical,2,3.652,agree,somewhat,3,3.258,235,2,50
R_OHmvs9pb9kilYIh,I17x,critical,2,3.882,agree,somewhat,3,5.182,212,2,50
R_OHmvs9pb9kilYIh,I18x,critical,2,2.731,agree,somewhat,2,4.8,201,2,50
R_OHmvs9pb9kilYIh,F1x,filler,3,3.354,filler,filler,3,3.085,211,2,50
R_OHmvs9pb9kilYIh,F2x,filler,2,4.977,filler,filler,3,5.754,220,2,50
R_OHmvs9pb9kilYIh,F3x,filler,1,3.528,filler,filler,2,4.535,191,2,50
R_OHmvs9pb9kilYIh,F4x,filler,2,5.494,filler,filler,3,5.726,304,2,50
R_OHmvs9pb9kilYIh,F5x,filler,3,3.607,filler,filler,2,5.659,215,2,50
R_OHmvs9pb9kilYIh,F6x,filler,4,4.616,filler,filler,3,4.374,256,2,50
R_OHmvs9pb9kilYIh,F7x,filler,2,7.654,filler,filler,3,5.99,263,2,50
R_OHmvs9pb9kilYIh,F8x,filler,3,5.588,filler,filler,3,5.557,301,2,50
R_OHmvs9pb9kilYIh,F9x,filler,4,3.502,filler,filler,3,3.013,265,2,50
R_OHmvs9pb9kilYIh,F10x,filler,3,4.412,filler,filler,3,3.481,193,2,50
